date,temp_dc_max,temp_dc_min,temp_dc_mean,precipitation_sum_mm,rain_sum_mm,snowfall_sum_cm,precipitation_hours,wind_speed_kmh_max,shortwave_radiation_mj_sum,et0_fao_evapotranspiration_mm,relative_humidity_%,dew_point_dc,pressure_sea_hpa,surface_pressure_hpa,plz_2d
2023-11-02 00:00:00+00:00,12.273,8.106334,9.757722,3.3999996,3.3999996,0.0,10.333333,29.52973,2.9099998,0.9585398,82.06835,6.7861943,989.5389,958.9488,65
2023-11-03 00:00:00+00:00,9.973001,4.9896665,7.613278,0.13333334,0.13333334,0.0,1.0,21.592817,5.91,1.0472113,77.51219,3.8368886,988.9875,958.1899,65
2023-11-04 00:00:00+00:00,9.239667,4.556333,7.3695283,6.3666663,6.3666663,0.0,8.666667,27.09112,2.1866667,0.67675,84.63564,4.9146667,986.907,956.145,65
2023-11-05 00:00:00+00:00,11.206333,8.406333,9.316751,8.366667,8.366667,0.0,16.0,26.356195,3.2966669,0.8423257,84.530304,6.807722,982.56805,952.1508,65
2023-11-06 00:00:00+00:00,11.056333,7.389666,8.99175,1.1999999,1.1999999,0.0,2.3333333,23.288103,5.59,1.0739137,80.16293,5.7035556,1004.1042,972.9849,65
2023-11-07 00:00:00+00:00,9.789666,6.2730002,7.7243886,2.3333333,2.3333333,0.0,6.0,18.9531,3.5166667,0.6223373,85.54962,5.4264717,1012.69305,981.17,65
2023-11-08 00:00:00+00:00,9.873,6.339667,8.014667,0.16666667,0.16666667,0.0,1.6666666,22.57557,4.4566665,0.96388274,79.157936,4.5486946,1015.59863,984.0181,65
2023-11-09 00:00:00+00:00,9.506333,6.073,7.7507777,6.299999,6.299999,0.0,13.0,22.308527,1.06,0.49187112,86.21329,5.557722,1006.582,975.25714,65
2023-11-10 00:00:00+00:00,9.139667,5.8563333,7.1299443,2.3999999,2.3999999,0.0,8.666667,25.175215,4.7966666,0.7940534,84.23746,4.550083,1001.2097,969.9758,65
2023-11-11 00:00:00+00:00,7.706333,3.423,5.858416,6.933333,6.933333,0.0,12.0,26.61355,5.33,0.75829154,84.00162,3.2618892,1004.9597,973.4727,65
2023-11-12 00:00:00+00:00,7.1730003,1.5230001,4.6834164,0.23333335,0.23333335,0.0,2.3333333,9.962729,2.9733334,0.40292206,91.85099,3.4375832,1008.9375,977.1989,65
2023-11-13 00:00:00+00:00,13.973,3.4563332,8.627167,14.933334,14.933334,0.0,19.666666,27.82456,0.8066667,0.43622717,91.80372,7.2896667,1007.0,975.7497,65
2023-11-14 00:00:00+00:00,11.939667,9.089667,10.177167,4.566667,4.566667,0.0,6.6666665,30.269213,3.0933332,1.0693192,80.170204,6.869528,1007.3111,976.22186,65
2023-11-15 00:00:00+00:00,11.273,6.7229996,8.936889,1.8000001,1.8000001,0.0,8.666667,28.198578,5.1433334,0.976566,81.91811,5.946611,1014.8416,983.38446,65
2023-11-16 00:00:00+00:00,8.256333,4.2396665,6.308417,6.966667,6.966667,0.0,9.0,14.41743,1.9,0.31705594,92.231514,5.127861,1014.59863,982.8647,65
2023-11-17 00:00:00+00:00,6.4896665,1.7396668,5.031333,3.1666667,3.1666667,0.0,8.666667,13.017308,2.2566667,0.31915513,93.20962,4.0007777,1019.2014,987.17285,65
2023-11-18 00:00:00+00:00,6.8729997,0.5563333,3.664667,8.233334,8.200001,0.023333333,10.0,20.52353,1.19,0.1921135,97.22172,3.2549446,1023.6597,991.3374,65
